Id,Date,Primary Type,Location Description,Arrest,District,Year,Updated On,Latitude,Longitude,Location
365,05-06-2016 13:30,THEFT,SMALL RETAIL STORE,TRUE,17,2016,05/13/2016 03:51:16 PM,41.93931514,-87.70942733,"(41.939315143, -87.70942733)"
366,05-06-2016 13:53,THEFT,OTHER,TRUE,14,2016,05/13/2016 03:51:16 PM,41.92974382,-87.68427378,"(41.929743818, -87.684273777)"
367,05-06-2016 14:20,THEFT,MEDICAL/DENTAL OFFICE,FALSE,8,2016,05/13/2016 03:51:16 PM,41.80759926,-87.74477493,"(41.807599263, -87.744774926)"
368,05-06-2016 16:00,THEFT,APARTMENT,FALSE,11,2016,05/13/2016 03:51:16 PM,41.89062646,-87.72105534,"(41.89062646, -87.721055336)"
369,05-06-2016 09:18,THEFT,GAS STATION,FALSE,6,2016,05/13/2016 03:51:16 PM,41.73671109,-87.66308714,"(41.736711088, -87.663087144)"
370,05-06-2016 15:30,THEFT,RESTAURANT,FALSE,18,2016,05/13/2016 03:51:16 PM,41.89417373,-87.62140147,"(41.894173733, -87.621401474)"
371,05-06-2016 14:00,THEFT,COMMERCIAL / BUSINESS OFFICE,FALSE,1,2016,05/13/2016 03:51:16 PM,41.87814479,-87.63123304,"(41.878144785, -87.631233035)"
372,05-06-2016 12:30,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,8,2016,05/13/2016 03:51:16 PM,41.78960577,-87.72129521,"(41.789605765, -87.721295205)"
373,05-06-2016 08:00,THEFT,ATHLETIC CLUB,FALSE,1,2016,05/13/2016 03:51:16 PM,41.86854191,-87.63923536,"(41.868541914, -87.639235361)"
374,05-06-2016 15:27,THEFT,DEPARTMENT STORE,TRUE,25,2016,05/13/2016 03:51:16 PM,41.90971226,-87.73926766,"(41.90971226, -87.73926766)"
375,05-06-2016 09:50,THEFT,DEPARTMENT STORE,FALSE,18,2016,05/13/2016 03:51:16 PM,41.89189329,-87.6280745,"(41.891893286, -87.628074498)"
376,05-06-2016 16:50,THEFT,SMALL RETAIL STORE,FALSE,1,2016,05/13/2016 03:51:16 PM,41.88347549,-87.62787697,"(41.883475491, -87.627876969)"
377,05-06-2016 03:00,THEFT,APARTMENT,FALSE,12,2016,05/13/2016 03:51:16 PM,41.88836675,-87.64431663,"(41.888366748, -87.644316629)"
378,05-06-2016 00:01,THEFT,STREET,FALSE,22,2016,05/13/2016 03:51:16 PM,41.69545286,-87.67782142,"(41.695452857, -87.677821419)"
379,05-06-2016 08:00,THEFT,SIDEWALK,FALSE,8,2016,05/13/2016 03:51:16 PM,41.80046498,-87.7233704,"(41.800464977, -87.723370404)"
380,05-06-2016 16:20,THEFT,DEPARTMENT STORE,TRUE,17,2016,05/13/2016 03:51:16 PM,41.95343636,-87.74627323,"(41.953436358, -87.746273229)"
381,05-06-2016 11:30,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,15,2016,05/13/2016 03:51:16 PM,41.8804407,-87.74968492,"(41.8804407, -87.749684919)"
382,05-06-2016 18:00,THEFT,APARTMENT,FALSE,11,2016,05/13/2016 03:51:16 PM,41.87967189,-87.70388283,"(41.879671894, -87.703882833)"
383,05-06-2016 16:05,THEFT,STREET,FALSE,9,2016,05/13/2016 03:51:16 PM,41.85540169,-87.63188561,"(41.85540169, -87.631885613)"
384,05-06-2016 16:00,THEFT,"SCHOOL, PRIVATE, BUILDING",FALSE,18,2016,05/13/2016 03:51:16 PM,41.89752958,-87.62756804,"(41.897529579, -87.627568043)"
385,05-06-2016 16:30,THEFT,APARTMENT,FALSE,3,2016,05/13/2016 03:51:16 PM,41.77094295,-87.59111479,"(41.770942948, -87.591114787)"
386,05-06-2016 16:20,THEFT,SMALL RETAIL STORE,FALSE,1,2016,05/13/2016 03:51:16 PM,41.88246055,-87.62438116,"(41.882460547, -87.624381162)"
387,05-06-2016 18:00,THEFT,SMALL RETAIL STORE,TRUE,1,2016,05/13/2016 03:51:16 PM,41.86449368,-87.639158,"(41.864493678, -87.639158)"
388,05-06-2016 16:24,THEFT,RESIDENCE,TRUE,6,2016,05/13/2016 03:51:16 PM,41.74086025,-87.64861826,"(41.740860249, -87.64861826)"
389,05-06-2016 05:00,THEFT,STREET,FALSE,17,2016,05/13/2016 03:51:16 PM,41.96562933,-87.70238291,"(41.965629326, -87.702382907)"
390,05-06-2016 16:00,THEFT,STREET,FALSE,14,2016,05/13/2016 03:51:16 PM,41.90824581,-87.67804057,"(41.908245809, -87.678040568)"
391,05-06-2016 15:30,THEFT,CAR WASH,FALSE,20,2016,05/13/2016 03:51:16 PM,41.98111065,-87.67955957,"(41.981110645, -87.679559571)"
392,05-06-2016 15:00,THEFT,RESTAURANT,FALSE,1,2016,05/13/2016 03:51:16 PM,41.88536947,-87.63243193,"(41.885369466, -87.63243193)"
393,05-06-2016 14:30,THEFT,STREET,FALSE,14,2016,05/13/2016 03:51:16 PM,41.90833955,-87.67428141,"(41.908339553, -87.674281405)"
394,05-06-2016 19:00,THEFT,RESTAURANT,FALSE,1,2016,05/13/2016 03:51:16 PM,41.88158261,-87.62619758,"(41.881582612, -87.626197575)"
395,05-06-2016 13:43,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,10,2016,05/13/2016 03:51:16 PM,41.86549556,-87.73004746,"(41.865495558, -87.730047459)"
396,05-06-2016 19:00,THEFT,STREET,FALSE,14,2016,05/13/2016 03:51:16 PM,41.91375536,-87.66221165,"(41.913755361, -87.662211648)"
397,05-06-2016 19:16,THEFT,GROCERY FOOD STORE,TRUE,1,2016,05/13/2016 03:51:16 PM,41.85973323,-87.63027079,"(41.859733225, -87.630270793)"
398,05-06-2016 18:40,THEFT,RESTAURANT,FALSE,1,2016,05/13/2016 03:51:16 PM,41.87687941,-87.63118814,"(41.876879414, -87.631188135)"
399,05-06-2016 16:30,THEFT,RESTAURANT,FALSE,1,2016,05/13/2016 03:51:16 PM,41.88242485,-87.62437788,"(41.882424852, -87.624377884)"
400,05-06-2016 18:00,THEFT,STREET,FALSE,15,2016,05/13/2016 03:51:16 PM,41.87942173,-87.75168077,"(41.879421733, -87.751680774)"
401,05-06-2016 07:10,THEFT,STREET,FALSE,17,2016,05/13/2016 03:51:16 PM,41.95207087,-87.72955894,"(41.952070872, -87.729558938)"
402,05-06-2016 21:15,THEFT,RESTAURANT,FALSE,12,2016,05/13/2016 03:51:16 PM,41.8689988,-87.68452515,"(41.868998803, -87.684525154)"
403,05-06-2016 16:30,THEFT,DEPARTMENT STORE,FALSE,4,2016,05/13/2016 03:51:16 PM,41.68094392,-87.5370998,"(41.68094392, -87.537099797)"
404,05-06-2016 21:00,THEFT,DEPARTMENT STORE,FALSE,18,2016,05/13/2016 03:51:16 PM,41.89275303,-87.6241939,"(41.892753031, -87.624193896)"
405,05-06-2016 21:00,THEFT,STREET,FALSE,18,2016,05/13/2016 03:51:16 PM,41.91023482,-87.65108747,"(41.910234821, -87.651087472)"
406,05-06-2016 22:00,THEFT,SIDEWALK,FALSE,19,2016,05/13/2016 03:51:16 PM,41.93698613,-87.64429705,"(41.936986127, -87.644297045)"
407,05-06-2016 00:35,THEFT,STREET,FALSE,25,2016,05/13/2016 03:51:16 PM,41.91612309,-87.71796054,"(41.916123092, -87.717960543)"
408,05-06-2016 22:28,THEFT,SMALL RETAIL STORE,TRUE,18,2016,05/13/2016 03:51:16 PM,41.91112462,-87.6379329,"(41.911124622, -87.637932903)"
409,05-06-2016 21:05,THEFT,SMALL RETAIL STORE,TRUE,19,2016,05/13/2016 03:51:16 PM,41.96307079,-87.65598421,"(41.963070794, -87.655984213)"
410,05-06-2016 20:40,THEFT,CTA STATION,FALSE,6,2016,05/13/2016 03:51:16 PM,41.75094076,-87.62518522,"(41.750940757, -87.625185222)"
411,05-06-2016 09:30,THEFT,APARTMENT,FALSE,16,2016,05/13/2016 03:51:16 PM,41.95644824,-87.78889641,"(41.956448236, -87.788896411)"
412,05-06-2016 22:00,THEFT,STREET,FALSE,18,2016,05/13/2016 03:51:16 PM,41.9174021,-87.63545446,"(41.917402098, -87.635454463)"
413,05-06-2016 11:00,THEFT,HOTEL/MOTEL,FALSE,18,2016,05/13/2016 03:51:16 PM,41.89919254,-87.62533113,"(41.899192536, -87.62533113)"
414,05-06-2016 19:30,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,24,2016,05/13/2016 03:51:16 PM,41.99703189,-87.6604655,"(41.997031894, -87.6604655)"
415,05-06-2016 16:00,THEFT,STREET,FALSE,12,2016,05/13/2016 03:51:16 PM,41.88666681,-87.65749701,"(41.886666806, -87.657497011)"
416,05-06-2016 23:40,THEFT,RESIDENCE,FALSE,11,2016,05/13/2016 03:51:16 PM,41.87880026,-87.7312002,"(41.878800257, -87.7312002)"
417,05-06-2016 23:00,THEFT,STREET,FALSE,6,2016,05/13/2016 03:51:16 PM,41.75833106,-87.61940469,"(41.758331064, -87.619404694)"
418,05-06-2016 21:00,THEFT,STREET,FALSE,14,2016,05/13/2016 03:51:16 PM,41.91747911,-87.69837119,"(41.917479112, -87.698371186)"
419,05-06-2016 23:30,THEFT,STREET,FALSE,14,2016,05/13/2016 03:51:16 PM,41.9114191,-87.66771021,"(41.911419097, -87.66771021)"
420,05-06-2016 23:00,THEFT,STREET,FALSE,12,2016,05/13/2016 03:51:16 PM,41.89612734,-87.66378096,"(41.896127335, -87.663780964)"
421,05-06-2016 19:00,THEFT,RESIDENCE,FALSE,5,2016,05/13/2016 03:51:16 PM,41.67372342,-87.6381626,"(41.673723416, -87.638162597)"
422,05-06-2016 18:58,THEFT,DRUG STORE,FALSE,14,2016,05/13/2016 03:51:16 PM,41.91857008,-87.69025855,"(41.918570075, -87.690258545)"
423,05-06-2016 19:00,THEFT,STREET,FALSE,14,2016,05/13/2016 03:51:16 PM,41.9124176,-87.67048836,"(41.912417602, -87.670488359)"
424,05-06-2016 15:00,THEFT,BAR OR TAVERN,FALSE,19,2016,05/13/2016 03:51:16 PM,41.94670237,-87.65611708,"(41.94670237, -87.656117076)"
425,05-06-2016 21:00,THEFT,STREET,FALSE,18,2016,05/13/2016 03:51:16 PM,41.90820179,-87.63157974,"(41.908201786, -87.631579738)"
426,05-06-2016 21:30,THEFT,APARTMENT,FALSE,8,2016,05/13/2016 03:51:16 PM,41.77661019,-87.69089047,"(41.776610188, -87.69089047)"
427,05-06-2016 21:00,THEFT,RESTAURANT,FALSE,18,2016,05/13/2016 03:51:16 PM,41.89275303,-87.6241939,"(41.892753031, -87.624193896)"
428,05-06-2016 14:37,THEFT,RESIDENCE,FALSE,5,2016,05/13/2016 03:51:16 PM,41.66990444,-87.63563428,"(41.669904438, -87.635634284)"
429,05-06-2016 14:00,THEFT,VACANT LOT/LAND,FALSE,17,2016,05/13/2016 03:51:16 PM,41.96817666,-87.73374959,"(41.968176656, -87.733749591)"
430,05-06-2016 18:00,THEFT,STREET,FALSE,3,2016,05/13/2016 03:51:16 PM,41.7740699,-87.59727433,"(41.774069904, -87.597274325)"
431,05-06-2016 19:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,7,2016,05/13/2016 03:51:16 PM,41.77997505,-87.63093738,"(41.779975054, -87.630937377)"
432,05-06-2016 12:00,THEFT,OTHER,FALSE,19,2016,05/13/2016 03:51:16 PM,41.93338477,-87.65986329,"(41.933384769, -87.659863294)"
433,05-06-2016 23:00,THEFT,STREET,FALSE,19,2016,05/13/2016 03:51:16 PM,41.94748541,-87.65674105,"(41.947485405, -87.656741053)"
434,05-06-2016 22:30,THEFT,STREET,FALSE,4,2016,05/13/2016 03:51:16 PM,41.71661515,-87.55237288,"(41.716615146, -87.552372875)"
435,05-06-2016 15:00,THEFT,PARK PROPERTY,FALSE,20,2016,05/13/2016 03:51:16 PM,41.97685096,-87.64929936,"(41.976850959, -87.649299356)"
436,05-06-2016 09:30,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,19,2016,05/13/2016 03:51:16 PM,41.92982251,-87.65376362,"(41.929822507, -87.653763616)"
437,05-06-2016 18:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,8,2016,05/13/2016 03:51:16 PM,41.78694571,-87.7165207,"(41.786945709, -87.7165207)"
438,05-06-2016 19:58,THEFT,HOTEL/MOTEL,FALSE,18,2016,05/13/2016 03:51:16 PM,41.89432785,-87.62814321,"(41.894327846, -87.62814321)"
439,05-06-2016 15:30,THEFT,RESIDENCE,FALSE,25,2016,05/13/2016 03:51:16 PM,41.91175639,-87.72195194,"(41.911756385, -87.72195194)"
440,05-06-2016 19:30,THEFT,STREET,FALSE,19,2016,05/13/2016 03:51:16 PM,41.95115257,-87.65271363,"(41.951152565, -87.652713633)"
441,05-06-2016 17:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,10,2016,05/13/2016 03:51:16 PM,41.85008373,-87.67172688,"(41.85008373, -87.671726875)"
442,05-06-2016 14:30,THEFT,"SCHOOL, PUBLIC, GROUNDS",FALSE,12,2016,05/13/2016 03:51:16 PM,41.85236807,-87.66434031,"(41.852368074, -87.664340305)"
443,05-06-2016 21:30,THEFT,STREET,FALSE,10,2016,05/13/2016 03:51:16 PM,41.85136552,-87.73796528,"(41.85136552, -87.737965279)"
444,05-06-2016 16:05,THEFT,SMALL RETAIL STORE,FALSE,1,2016,05/13/2016 03:51:16 PM,41.88166358,-87.62776103,"(41.881663579, -87.62776103)"
445,05-06-2016 16:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,16,2016,05/13/2016 03:51:16 PM,41.99259912,-87.78344213,"(41.992599122, -87.783442132)"
446,05-06-2016 10:00,THEFT,RESIDENCE PORCH/HALLWAY,FALSE,20,2016,05/13/2016 03:51:16 PM,41.97264297,-87.66165632,"(41.972642971, -87.661656321)"
447,05-06-2016 11:00,THEFT,RESIDENCE,FALSE,7,2016,05/13/2016 03:51:16 PM,41.77181986,-87.65065361,"(41.771819862, -87.650653612)"
448,05-06-2016 19:35,THEFT,SMALL RETAIL STORE,FALSE,22,2016,05/13/2016 03:51:16 PM,41.68060233,-87.66244336,"(41.680602329, -87.662443359)"
449,05-06-2016 09:30,THEFT,STREET,FALSE,1,2016,05/13/2016 03:51:16 PM,41.88504448,-87.64128957,"(41.885044481, -87.641289569)"
450,05-06-2016 06:00,THEFT,STREET,FALSE,16,2016,05/13/2016 03:51:16 PM,41.99418032,-87.78873681,"(41.994180323, -87.788736814)"
451,05-07-2016 02:00,THEFT,BAR OR TAVERN,FALSE,18,2016,05/14/2016 03:53:39 PM,41.91881729,-87.64853428,"(41.918817288, -87.648534275)"
452,05-07-2016 01:45,THEFT,SMALL RETAIL STORE,FALSE,8,2016,05/14/2016 03:53:39 PM,41.77789848,-87.76953353,"(41.777898476, -87.769533528)"
453,05-07-2016 02:17,THEFT,TAVERN/LIQUOR STORE,FALSE,18,2016,05/14/2016 03:53:39 PM,41.89478238,-87.63471275,"(41.894782381, -87.634712752)"
454,05-07-2016 02:00,THEFT,STREET,FALSE,20,2016,05/14/2016 03:53:39 PM,41.98581512,-87.69681351,"(41.985815117, -87.696813512)"
455,05-07-2016 01:15,THEFT,RESIDENCE,FALSE,3,2016,05/14/2016 03:53:39 PM,41.76133661,-87.57619409,"(41.761336609, -87.576194093)"
456,05-07-2016 01:00,THEFT,STREET,FALSE,12,2016,05/14/2016 03:53:39 PM,41.88733118,-87.65335844,"(41.88733118, -87.653358442)"
457,05-07-2016 05:40,THEFT,OTHER,FALSE,1,2016,05/14/2016 03:53:39 PM,41.88572959,-87.62582133,"(41.885729587, -87.625821329)"
458,05-07-2016 05:30,THEFT,VEHICLE NON-COMMERCIAL,FALSE,16,2016,05/14/2016 03:53:39 PM,41.94428539,-87.74808113,"(41.944285391, -87.748081125)"
459,05-07-2016 07:00,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,2,2016,05/14/2016 03:53:39 PM,41.80044749,-87.60538219,"(41.800447492, -87.605382187)"
460,05-07-2016 04:25,THEFT,STREET,TRUE,14,2016,05/14/2016 03:53:39 PM,41.90861681,-87.66763646,"(41.908616809, -87.667636458)"
461,05-07-2016 00:01,THEFT,STREET,FALSE,22,2016,05/14/2016 03:53:39 PM,41.73446966,-87.67172766,"(41.734469662, -87.671727664)"
462,05-07-2016 07:00,THEFT,STREET,FALSE,17,2016,05/14/2016 03:53:39 PM,41.95076206,-87.70304053,"(41.950762062, -87.703040532)"
463,05-07-2016 07:50,THEFT,SIDEWALK,FALSE,9,2016,05/14/2016 03:53:39 PM,41.79982391,-87.70373698,"(41.799823914, -87.703736983)"
464,05-07-2016 15:00,THEFT,ATHLETIC CLUB,FALSE,9,2016,05/14/2016 03:53:39 PM,41.82286093,-87.69063379,"(41.822860928, -87.690633793)"
465,05-07-2016 10:15,THEFT,SMALL RETAIL STORE,TRUE,14,2016,05/14/2016 03:53:39 PM,41.91023949,-87.69484627,"(41.910239494, -87.694846269)"
466,05-07-2016 08:00,THEFT,STREET,FALSE,19,2016,05/14/2016 03:53:39 PM,41.96181834,-87.65162579,"(41.961818337, -87.651625789)"
467,05-07-2016 00:30,THEFT,STREET,FALSE,5,2016,05/14/2016 03:53:39 PM,41.71999391,-87.61865705,"(41.719993911, -87.618657049)"
468,05-07-2016 05:50,THEFT,STREET,FALSE,10,2016,05/14/2016 03:53:39 PM,41.8623931,-87.7339643,"(41.862393102, -87.7339643)"
469,05-07-2016 11:30,THEFT,CAR WASH,FALSE,25,2016,05/14/2016 03:53:39 PM,41.91077274,-87.74590383,"(41.910772744, -87.745903829)"
470,05-07-2016 08:21,THEFT,APARTMENT,FALSE,4,2016,05/14/2016 03:53:39 PM,41.75081993,-87.5686548,"(41.750819927, -87.568654797)"
471,05-07-2016 10:30,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,8,2016,05/14/2016 03:53:39 PM,41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
472,05-07-2016 11:25,THEFT,OTHER,TRUE,12,2016,05/14/2016 03:53:39 PM,41.87782218,-87.65518141,"(41.877822179, -87.655181405)"
473,05-07-2016 11:50,THEFT,STREET,FALSE,14,2016,05/14/2016 03:53:39 PM,41.90712713,-87.67820998,"(41.907127129, -87.678209975)"
474,05-07-2016 01:30,THEFT,STREET,FALSE,14,2016,05/14/2016 03:53:39 PM,41.90726006,-87.66273154,"(41.907260061, -87.662731541)"
475,05-07-2016 09:00,THEFT,STREET,FALSE,25,2016,05/14/2016 03:53:39 PM,41.91081391,-87.73002505,"(41.910813905, -87.730025046)"
476,05-07-2016 00:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,8,2016,05/14/2016 03:53:39 PM,41.76059751,-87.68314056,"(41.760597513, -87.68314056)"
477,05-07-2016 13:20,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,8,2016,05/14/2016 03:53:39 PM,41.81266642,-87.72498973,"(41.812666415, -87.724989734)"
478,05-07-2016 13:43,THEFT,DRUG STORE,TRUE,19,2016,05/14/2016 03:53:39 PM,41.93791999,-87.64902459,"(41.937919992, -87.649024588)"
479,05-07-2016 14:00,THEFT,OTHER,FALSE,1,2016,05/14/2016 03:53:39 PM,41.86319688,-87.61481782,"(41.863196881, -87.614817819)"
480,05-07-2016 15:15,THEFT,STREET,FALSE,18,2016,05/14/2016 03:53:39 PM,41.88946287,-87.62422294,"(41.88946287, -87.624222942)"
481,05-07-2016 11:45,THEFT,PARK PROPERTY,FALSE,4,2016,05/14/2016 03:53:39 PM,41.74409393,-87.59470732,"(41.744093932, -87.594707324)"
482,05-07-2016 12:30,THEFT,SMALL RETAIL STORE,FALSE,9,2016,05/14/2016 03:53:39 PM,41.83144255,-87.64612364,"(41.831442548, -87.646123643)"
483,05-07-2016 15:25,THEFT,ALLEY,TRUE,25,2016,05/14/2016 03:53:39 PM,41.92391819,-87.77011652,"(41.923918188, -87.770116524)"
484,05-07-2016 15:10,THEFT,DRUG STORE,TRUE,1,2016,05/14/2016 03:53:39 PM,41.87987681,-87.62771826,"(41.879876814, -87.627718261)"
485,05-07-2016 13:40,THEFT,DEPARTMENT STORE,TRUE,8,2016,05/14/2016 03:53:39 PM,41.77834098,-87.70312224,"(41.778340981, -87.703122242)"
486,05-07-2016 13:00,THEFT,APARTMENT,FALSE,10,2016,05/14/2016 03:53:39 PM,41.85455736,-87.70655176,"(41.85455736, -87.706551763)"
487,05-07-2016 13:30,THEFT,OTHER,FALSE,3,2016,05/14/2016 03:53:39 PM,41.76551076,-87.60507347,"(41.76551076, -87.60507347)"
488,05-07-2016 14:30,THEFT,STREET,FALSE,3,2016,05/14/2016 03:53:39 PM,41.76035816,-87.5590889,"(41.760358158, -87.559088897)"
489,05-07-2016 14:57,THEFT,DEPARTMENT STORE,FALSE,12,2016,05/14/2016 03:53:39 PM,41.88136236,-87.6473443,"(41.88136236, -87.647344302)"
490,05-07-2016 14:00,THEFT,CTA BUS,FALSE,4,2016,05/14/2016 03:53:39 PM,41.7078321,-87.58308103,"(41.7078321, -87.583081031)"
491,05-07-2016 15:15,THEFT,SMALL RETAIL STORE,TRUE,7,2016,05/14/2016 03:53:39 PM,41.77979855,-87.64164874,"(41.779798546, -87.641648739)"
492,05-07-2016 15:39,THEFT,SMALL RETAIL STORE,TRUE,22,2016,05/14/2016 03:53:39 PM,41.67851969,-87.66249794,"(41.678519693, -87.662497935)"
493,05-07-2016 16:00,THEFT,STREET,FALSE,8,2016,05/14/2016 03:53:39 PM,41.81434525,-87.72382933,"(41.814345252, -87.723829326)"
494,05-07-2016 19:00,THEFT,STREET,FALSE,25,2016,05/14/2016 03:53:39 PM,41.92895052,-87.72689957,"(41.928950523, -87.726899566)"
495,05-07-2016 13:30,THEFT,RESTAURANT,FALSE,18,2016,05/14/2016 03:53:39 PM,41.8945086,-87.62274204,"(41.8945086, -87.622742041)"
496,05-07-2016 17:20,THEFT,SMALL RETAIL STORE,FALSE,18,2016,05/14/2016 03:53:39 PM,41.9089362,-87.64822109,"(41.908936199, -87.648221087)"
497,05-07-2016 16:20,THEFT,CONVENIENCE STORE,FALSE,1,2016,05/14/2016 03:53:39 PM,41.86684367,-87.62581667,"(41.866843668, -87.625816668)"
498,05-07-2016 16:00,THEFT,CLEANING STORE,FALSE,4,2016,05/14/2016 03:53:39 PM,41.75905551,-87.56125968,"(41.759055505, -87.561259676)"
499,05-07-2016 15:30,THEFT,GROCERY FOOD STORE,TRUE,8,2016,05/14/2016 03:53:39 PM,41.79621616,-87.72324567,"(41.796216157, -87.723245665)"
500,05-07-2016 18:00,THEFT,STREET,FALSE,19,2016,05/14/2016 03:53:39 PM,41.9334056,-87.66248346,"(41.933405597, -87.662483455)"
501,05-07-2016 15:30,THEFT,CONVENIENCE STORE,TRUE,7,2016,05/14/2016 03:53:39 PM,41.77979855,-87.64164874,"(41.779798546, -87.641648739)"
502,05-07-2016 15:10,THEFT,SMALL RETAIL STORE,TRUE,1,2016,05/14/2016 03:53:39 PM,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
503,05-07-2016 16:50,THEFT,DEPARTMENT STORE,TRUE,6,2016,05/14/2016 03:53:39 PM,41.73775077,-87.60485591,"(41.737750767, -87.604855911)"
504,05-07-2016 16:45,THEFT,GROCERY FOOD STORE,TRUE,5,2016,05/14/2016 03:53:39 PM,41.69590816,-87.59582281,"(41.695908161, -87.595822806)"
505,05-07-2016 10:00,THEFT,STREET,FALSE,1,2016,05/14/2016 03:53:39 PM,41.88337668,-87.62787438,"(41.883376682, -87.627874384)"
506,05-07-2016 15:00,THEFT,SMALL RETAIL STORE,FALSE,19,2016,05/14/2016 03:53:39 PM,41.93997419,-87.64974141,"(41.939974192, -87.649741406)"
507,05-07-2016 19:10,THEFT,STREET,FALSE,24,2016,05/14/2016 03:53:39 PM,42.00789172,-87.66676432,"(42.007891717, -87.666764317)"
508,05-07-2016 18:15,THEFT,SMALL RETAIL STORE,FALSE,1,2016,05/14/2016 03:53:39 PM,41.8849659,-87.627923,"(41.884965896, -87.627923004)"
509,05-07-2016 17:00,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,12,2016,05/14/2016 03:53:39 PM,41.8766615,-87.6478095,"(41.876661502, -87.647809501)"
510,05-07-2016 17:30,THEFT,SIDEWALK,FALSE,18,2016,05/14/2016 03:53:39 PM,41.90980431,-87.65160639,"(41.909804314, -87.651606387)"
511,05-07-2016 04:00,THEFT,CTA PLATFORM,FALSE,9,2016,05/14/2016 03:53:39 PM,41.79453381,-87.63143854,"(41.794533814, -87.631438536)"
512,05-07-2016 12:00,THEFT,RESTAURANT,FALSE,1,2016,05/14/2016 03:53:39 PM,41.87923585,-87.62434704,"(41.879235852, -87.624347038)"
513,05-07-2016 18:45,THEFT,STREET,FALSE,18,2016,05/14/2016 03:53:39 PM,41.9053107,-87.64083931,"(41.905310697, -87.640839313)"
514,05-07-2016 18:15,THEFT,DEPARTMENT STORE,FALSE,18,2016,05/14/2016 03:53:39 PM,41.89789513,-87.62409661,"(41.897895128, -87.624096605)"
515,05-07-2016 15:15,THEFT,GROCERY FOOD STORE,FALSE,18,2016,05/14/2016 03:53:39 PM,41.90924028,-87.65274758,"(41.909240284, -87.65274758)"
516,05-07-2016 18:00,THEFT,SMALL RETAIL STORE,FALSE,25,2016,05/14/2016 03:53:39 PM,41.9088331,-87.72648017,"(41.908833098, -87.726480168)"
517,05-07-2016 18:00,THEFT,DEPARTMENT STORE,TRUE,8,2016,05/14/2016 03:53:39 PM,41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
518,05-07-2016 18:30,THEFT,STREET,FALSE,18,2016,05/14/2016 03:53:39 PM,41.9142344,-87.63350866,"(41.914234396, -87.633508663)"
519,05-07-2016 12:40,THEFT,STREET,FALSE,1,2016,05/14/2016 03:53:39 PM,41.88184629,-87.64201078,"(41.881846294, -87.64201078)"
520,05-07-2016 16:00,THEFT,GROCERY FOOD STORE,TRUE,5,2016,05/14/2016 03:53:39 PM,41.69590816,-87.59582281,"(41.695908161, -87.595822806)"
521,05-07-2016 18:39,THEFT,SMALL RETAIL STORE,TRUE,25,2016,05/14/2016 03:53:39 PM,41.90683577,-87.72813017,"(41.90683577, -87.728130174)"
522,05-07-2016 18:29,THEFT,DEPARTMENT STORE,TRUE,14,2016,05/14/2016 03:53:39 PM,41.92974382,-87.68427378,"(41.929743818, -87.684273777)"
523,05-07-2016 18:00,THEFT,DRUG STORE,TRUE,8,2016,05/14/2016 03:53:39 PM,41.77834098,-87.70312224,"(41.778340981, -87.703122242)"
524,05-07-2016 20:50,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,12,2016,05/14/2016 03:53:39 PM,41.89944668,-87.68315548,"(41.899446681, -87.683155475)"
525,05-07-2016 18:45,THEFT,APARTMENT,FALSE,12,2016,05/14/2016 03:53:39 PM,41.87282461,-87.65839187,"(41.872824609, -87.658391874)"
526,05-07-2016 16:30,THEFT,PARK PROPERTY,FALSE,25,2016,05/14/2016 03:53:39 PM,41.92288527,-87.75119065,"(41.922885269, -87.751190651)"
527,05-07-2016 20:15,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,15,2016,05/14/2016 03:53:39 PM,41.89385069,-87.7543376,"(41.893850689, -87.754337597)"
528,05-07-2016 19:00,THEFT,RESTAURANT,FALSE,1,2016,05/14/2016 03:53:39 PM,41.88534739,-87.62792982,"(41.885347387, -87.627929824)"
529,05-07-2016 01:00,THEFT,RESIDENCE,FALSE,19,2016,05/14/2016 03:53:39 PM,41.94528454,-87.64154272,"(41.945284535, -87.641542722)"
530,05-07-2016 15:30,THEFT,SMALL RETAIL STORE,FALSE,25,2016,05/14/2016 03:53:39 PM,41.90690686,-87.74604948,"(41.90690686, -87.746049479)"
